date,ticker,open,high,low,close,adj_close,volume
2020-06-25,^TNX,39.009,39.286,38.943,39.241,39.241,6951300
2020-06-26,^TNX,39.251,39.278,39.062,39.084,39.084,4258916
2020-06-29,^TNX,39.245,39.334,38.409,38.418,38.418,8013274
2020-06-30,^TNX,38.45,38.595,38.088,38.386,38.386,4032482
2020-07-01,^TNX,38.361,38.388,38.261,38.35,38.35,1562736
2020-07-02,^TNX,38.411,38.818,38.377,38.759,38.759,2923157
2020-07-03,^TNX,38.81,39.295,38.768,39.23,39.23,4132222
2020-07-06,^TNX,39.382,39.432,39.221,39.407,39.407,4915737
2020-07-07,^TNX,39.392,39.512,39.14,39.184,39.184,1817505
2020-07-08,^TNX,39.205,39.342,38.962,39.109,39.109,5636656
2020-07-09,^TNX,39.18,39.637,39.037,39.267,39.267,4853407
2020-07-10,^TNX,39.302,39.433,39.158,39.24,39.24,4151934
2020-07-13,^TNX,39.215,39.252,39.039,39.094,39.094,7752228
2020-07-14,^TNX,39.195,39.28,38.561,38.616,38.616,5197654
2020-07-15,^TNX,38.457,38.487,38.412,38.421,38.421,4936145
2020-07-16,^TNX,38.429,38.744,38.335,38.532,38.532,1807684
2020-07-17,^TNX,38.557,38.583,38.45,38.484,38.484,7902729
2020-07-20,^TNX,38.388,38.866,38.321,38.824,38.824,4318208
2020-07-21,^TNX,38.857,39.424,38.766,39.197,39.197,5629221
2020-07-22,^TNX,39.172,39.962,39.154,39.799,39.799,4773044
2020-07-23,^TNX,39.74,40.202,39.62,40.048,40.048,4676587
2020-07-24,^TNX,40.016,40.203,39.663,39.692,39.692,5733461
2020-07-27,^TNX,39.832,40.151,39.821,40.019,40.019,2945424
2020-07-28,^TNX,40.062,40.282,39.634,39.837,39.837,7187994
2020-07-29,^TNX,39.669,39.902,39.588,39.861,39.861,6031402
2020-07-30,^TNX,39.895,40.275,39.529,40.26,40.26,5307739
2020-07-31,^TNX,40.267,40.307,40.006,40.093,40.093,7379923
2020-08-03,^TNX,40.051,40.161,40.015,40.147,40.147,3279160
2020-08-04,^TNX,40.134,40.259,40.007,40.218,40.218,4874828
2020-08-05,^TNX,40.142,40.506,40.025,40.256,40.256,6543934
2020-08-06,^TNX,40.288,40.607,40.189,40.423,40.423,5994259
2020-08-07,^TNX,40.377,40.456,40.339,40.42,40.42,6094680
2020-08-10,^TNX,40.396,40.41,40.177,40.336,40.336,3004488
2020-08-11,^TNX,40.253,40.378,40.009,40.062,40.062,2207539
2020-08-12,^TNX,40.181,40.334,40.149,40.23,40.23,5583047
2020-08-13,^TNX,40.035,40.19,39.86,39.973,39.973,5016694
2020-08-14,^TNX,39.947,39.973,39.873,39.887,39.887,3965542
2020-08-17,^TNX,39.642,40.262,39.548,40.143,40.143,6238104
2020-08-18,^TNX,40.161,40.213,39.87,39.884,39.884,4205823
2020-08-19,^TNX,39.796,40.14,39.672,40.12,40.12,5114938
2020-08-20,^TNX,40.151,40.216,39.61,39.684,39.684,5765753
2020-08-21,^TNX,39.624,39.645,39.314,39.429,39.429,7249987
2020-08-24,^TNX,39.578,39.712,39.165,39.495,39.495,6286356
2020-08-25,^TNX,39.62,39.886,39.614,39.694,39.694,5927216
2020-08-26,^TNX,39.632,39.922,39.587,39.906,39.906,4488027
2020-08-27,^TNX,40.006,40.112,39.95,40.07,40.07,6599179
2020-08-28,^TNX,40.118,40.145,39.871,40.138,40.138,1383444
2020-08-31,^TNX,40.159,40.658,40.09,40.532,40.532,3330189
2020-09-01,^TNX,40.458,40.569,40.216,40.298,40.298,4929338
2020-09-02,^TNX,40.275,40.65,40.185,40.57,40.57,5406387
2020-09-03,^TNX,40.599,40.68,40.211,40.404,40.404,4148011
2020-09-04,^TNX,40.502,40.52,40.125,40.236,40.236,7017870
2020-09-07,^TNX,40.163,40.389,40.139,40.349,40.349,5501209
2020-09-08,^TNX,40.366,40.455,39.849,39.972,39.972,5806540
2020-09-09,^TNX,39.859,40.426,39.59,40.162,40.162,4919663
2020-09-10,^TNX,40.228,40.26,39.774,39.784,39.784,7874789
2020-09-11,^TNX,39.823,39.854,39.502,39.67,39.67,6352053
2020-09-14,^TNX,39.697,40.002,39.649,39.876,39.876,5430858
2020-09-15,^TNX,39.903,39.946,39.884,39.886,39.886,9461184
2020-09-16,^TNX,39.842,40.06,39.548,39.664,39.664,4368178
2020-09-17,^TNX,39.706,39.78,39.444,39.478,39.478,5607067
2020-09-18,^TNX,39.504,39.865,39.423,39.808,39.808,3800596
2020-09-21,^TNX,39.771,39.803,39.554,39.648,39.648,2748188
2020-09-22,^TNX,39.599,39.623,39.461,39.473,39.473,4577599
2020-09-23,^TNX,39.557,39.598,39.131,39.175,39.175,6192008
2020-09-24,^TNX,39.133,39.135,38.821,39.054,39.054,2459008
2020-09-25,^TNX,39.101,39.258,38.958,39.058,39.058,5724929
2020-09-28,^TNX,39.005,39.217,38.895,39.177,39.177,3420512
2020-09-29,^TNX,39.128,39.128,38.769,38.917,38.917,5575567
2020-09-30,^TNX,38.969,38.979,38.65,38.697,38.697,3082332
2020-10-01,^TNX,38.847,38.936,38.538,38.583,38.583,5735253
2020-10-02,^TNX,38.6,38.735,38.396,38.435,38.435,1996001
2020-10-05,^TNX,38.435,38.618,38.415,38.499,38.499,6116211
2020-10-06,^TNX,38.553,38.662,38.302,38.417,38.417,4890188
2020-10-07,^TNX,38.354,38.732,38.156,38.7,38.7,3319234
2020-10-08,^TNX,38.715,38.795,38.687,38.75,38.75,4101346
2020-10-09,^TNX,38.712,38.819,38.635,38.756,38.756,5895865
2020-10-12,^TNX,38.643,39.178,38.348,39.1,39.1,5028202
2020-10-13,^TNX,39.232,39.377,38.862,38.88,38.88,2752256
2020-10-14,^TNX,38.854,39.042,38.707,39.018,39.018,5123317
2020-10-15,^TNX,38.965,39.362,38.854,39.21,39.21,3951355
2020-10-16,^TNX,39.18,39.233,39.098,39.137,39.137,3224511
2020-10-19,^TNX,39.061,39.143,39.002,39.107,39.107,5819064
2020-10-20,^TNX,39.083,39.28,38.925,39.268,39.268,5495955
2020-10-21,^TNX,39.052,39.553,38.824,39.38,39.38,1512551
2020-10-22,^TNX,39.402,39.417,39.125,39.406,39.406,7603514
2020-10-23,^TNX,39.274,39.425,39.067,39.292,39.292,5869573
2020-10-26,^TNX,39.138,39.189,38.772,38.845,38.845,5194048
2020-10-27,^TNX,38.943,38.98,38.845,38.866,38.866,3349468
2020-10-28,^TNX,38.916,38.947,38.487,38.603,38.603,4857622
2020-10-29,^TNX,38.501,38.703,38.425,38.695,38.695,4542255
2020-10-30,^TNX,38.783,38.897,38.483,38.612,38.612,6430533
2020-11-02,^TNX,38.647,39.064,38.643,38.977,38.977,6907493
2020-11-03,^TNX,38.968,38.998,38.967,38.986,38.986,7189523
2020-11-04,^TNX,38.975,39.105,38.812,38.834,38.834,7337747
2020-11-05,^TNX,38.758,39.264,38.666,39.119,39.119,5545514
2020-11-06,^TNX,39.084,39.246,38.973,39.217,39.217,5025543
2020-11-09,^TNX,39.393,39.553,38.562,38.617,38.617,3833410
2020-11-10,^TNX,38.608,39.099,38.392,38.943,38.943,3761755
2020-11-11,^TNX,38.886,39.25,38.741,39.212,39.212,2059093
2020-11-12,^TNX,39.252,39.455,39.042,39.085,39.085,4293453
2020-11-13,^TNX,39.104,39.158,38.857,39.023,39.023,4148533
2020-11-16,^TNX,38.943,39.373,38.854,39.286,39.286,3684734
2020-11-17,^TNX,39.256,39.313,38.958,39.087,39.087,3249592
2020-11-18,^TNX,38.996,39.041,38.801,38.889,38.889,5207085
2020-11-19,^TNX,39.03,39.075,39.027,39.036,39.036,5854158
2020-11-20,^TNX,39.077,39.276,38.921,39.117,39.117,5778663
2020-11-23,^TNX,39.038,39.574,39.008,39.454,39.454,7037854
2020-11-24,^TNX,39.454,39.604,39.347,39.59,39.59,2342507
2020-11-25,^TNX,39.708,39.733,39.176,39.538,39.538,6794774
2020-11-26,^TNX,39.561,39.797,39.524,39.765,39.765,6653288
2020-11-27,^TNX,39.767,39.804,39.229,39.254,39.254,5184994
2020-11-30,^TNX,39.278,39.483,39.021,39.129,39.129,4315591
2020-12-01,^TNX,39.047,39.181,38.652,38.861,38.861,1933622
2020-12-02,^TNX,38.901,38.98,38.871,38.916,38.916,5218058
2020-12-03,^TNX,38.819,39.177,38.78,38.978,38.978,5588551
2020-12-04,^TNX,39.007,39.131,38.752,38.885,38.885,3958874
2020-12-07,^TNX,38.996,39.295,38.488,38.661,38.661,5066663
2020-12-08,^TNX,38.65,38.754,38.581,38.685,38.685,4920577
2020-12-09,^TNX,38.731,38.758,38.374,38.588,38.588,3881967
2020-12-10,^TNX,38.538,38.649,38.299,38.47,38.47,8109262
2020-12-11,^TNX,38.5,38.799,38.345,38.652,38.652,920631
2020-12-14,^TNX,38.575,38.983,38.473,38.823,38.823,2910999
2020-12-15,^TNX,38.628,38.697,38.277,38.366,38.366,6403150
2020-12-16,^TNX,38.377,38.382,37.877,37.963,37.963,5765939
2020-12-17,^TNX,38.011,38.066,37.634,37.916,37.916,3725905
2020-12-18,^TNX,37.89,38.236,37.847,38.153,38.153,8547767
2020-12-21,^TNX,38.099,38.286,38.097,38.101,38.101,3335901
2020-12-22,^TNX,38.092,38.5,37.909,38.449,38.449,5347102
2020-12-23,^TNX,38.485,38.588,38.216,38.577,38.577,3630612
2020-12-24,^TNX,38.692,38.782,38.309,38.421,38.421,4584928
2020-12-25,^TNX,38.491,38.919,38.47,38.843,38.843,5392721
2020-12-28,^TNX,38.892,38.926,38.454,38.626,38.626,3903850
2020-12-29,^TNX,38.563,38.723,38.399,38.547,38.547,4725067
2020-12-30,^TNX,38.499,38.604,38.401,38.568,38.568,5395684
2020-12-31,^TNX,38.374,38.937,38.367,38.785,38.785,6042156
2021-01-01,^TNX,38.772,38.867,38.475,38.696,38.696,4024954
2021-01-04,^TNX,38.712,38.92,38.286,38.298,38.298,4925656
2021-01-05,^TNX,38.431,38.594,38.333,38.401,38.401,7583793
2021-01-06,^TNX,38.174,38.788,38.118,38.549,38.549,8448203
2021-01-07,^TNX,38.522,38.649,38.433,38.594,38.594,1429553
2021-01-08,^TNX,38.484,38.516,38.131,38.447,38.447,3976923
2021-01-11,^TNX,38.436,38.647,38.112,38.136,38.136,5384573
2021-01-12,^TNX,38.079,38.288,37.844,38.013,38.013,5373644
2021-01-13,^TNX,38.186,38.215,37.527,37.588,37.588,2115763
2021-01-14,^TNX,37.689,37.715,37.638,37.684,37.684,3764148
2021-01-15,^TNX,37.698,37.898,37.668,37.712,37.712,6075070
2021-01-18,^TNX,37.72,37.831,37.534,37.659,37.659,9898619
2021-01-19,^TNX,37.483,37.9,37.412,37.836,37.836,6611476
2021-01-20,^TNX,37.837,38.093,37.8,37.897,37.897,6488344
2021-01-21,^TNX,37.864,37.943,37.645,37.821,37.821,4130208
2021-01-22,^TNX,37.874,37.929,37.85,37.857,37.857,3603594
2021-01-25,^TNX,37.801,37.835,37.771,37.827,37.827,5247191
2021-01-26,^TNX,37.743,37.92,37.631,37.86,37.86,7279285
2021-01-27,^TNX,37.945,37.977,37.394,37.495,37.495,3390925
2021-01-28,^TNX,37.444,37.466,37.374,37.386,37.386,4446239
2021-01-29,^TNX,37.402,37.507,37.051,37.17,37.17,4273317
2021-02-01,^TNX,37.214,37.294,37.088,37.242,37.242,4662036
2021-02-02,^TNX,37.387,37.621,37.382,37.46,37.46,5693193
2021-02-03,^TNX,37.463,37.811,37.426,37.736,37.736,5062441
2021-02-04,^TNX,37.757,37.848,37.691,37.832,37.832,3496315
2021-02-05,^TNX,37.903,38.015,37.803,37.889,37.889,3840169
2021-02-08,^TNX,37.981,38.019,37.779,37.79,37.79,4755207
2021-02-09,^TNX,37.721,37.816,37.611,37.673,37.673,4193607
2021-02-10,^TNX,37.685,37.943,37.537,37.84,37.84,5752630
2021-02-11,^TNX,37.947,37.975,37.751,37.916,37.916,6519703
2021-02-12,^TNX,37.804,38.129,37.655,38.005,38.005,8615704
2021-02-15,^TNX,38.051,38.287,38.051,38.169,38.169,5750101
2021-02-16,^TNX,37.912,38.395,37.777,38.323,38.323,2615428
2021-02-17,^TNX,38.318,38.433,38.029,38.322,38.322,6642920
2021-02-18,^TNX,38.281,38.651,38.254,38.629,38.629,3220533
2021-02-19,^TNX,38.67,38.791,38.151,38.163,38.163,4043921
2021-02-22,^TNX,38.183,38.841,37.99,38.616,38.616,6213766
2021-02-23,^TNX,38.61,38.735,38.564,38.698,38.698,4668839
2021-02-24,^TNX,38.77,38.851,38.392,38.487,38.487,4383042
2021-02-25,^TNX,38.441,38.47,38.208,38.363,38.363,1677612
2021-02-26,^TNX,38.281,38.45,37.966,38.028,38.028,4265787
2021-03-01,^TNX,37.9,38.073,37.585,37.784,37.784,4328152
2021-03-02,^TNX,37.792,37.903,37.712,37.8,37.8,3905869
2021-03-03,^TNX,37.964,38.219,37.283,37.443,37.443,4415054
2021-03-04,^TNX,37.493,37.858,37.316,37.657,37.657,3219114
2021-03-05,^TNX,37.669,37.848,37.666,37.833,37.833,2874292
2021-03-08,^TNX,37.678,37.833,37.267,37.333,37.333,3862820
2021-03-09,^TNX,37.413,37.471,36.767,37.096,37.096,5696825
2021-03-10,^TNX,37.203,37.208,36.883,36.887,36.887,1848333
2021-03-11,^TNX,36.845,37.048,36.754,36.957,36.957,5923787
2021-03-12,^TNX,36.873,36.948,36.63,36.727,36.727,5873720
2021-03-15,^TNX,36.614,36.758,36.376,36.434,36.434,6770790
2021-03-16,^TNX,36.318,37.192,36.216,36.877,36.877,4124747
2021-03-17,^TNX,36.898,36.943,36.833,36.856,36.856,4923846
2021-03-18,^TNX,36.925,36.943,36.204,36.418,36.418,6809286
2021-03-19,^TNX,36.443,36.457,36.136,36.17,36.17,3723980
2021-03-22,^TNX,36.284,36.357,35.862,35.926,35.926,2455257
2021-03-23,^TNX,35.924,36.093,35.735,35.798,35.798,4977836
2021-03-24,^TNX,35.773,36.273,35.761,36.183,36.183,4252966
2021-03-25,^TNX,36.158,36.286,36.067,36.101,36.101,5204879
2021-03-26,^TNX,36.093,36.133,36.016,36.115,36.115,3536680
2021-03-29,^TNX,36.274,36.504,36.077,36.459,36.459,4227187
2021-03-30,^TNX,36.503,36.732,36.393,36.729,36.729,5544790
2021-03-31,^TNX,36.787,36.908,36.429,36.461,36.461,5124273
2021-04-01,^TNX,36.575,36.67,36.262,36.289,36.289,4780411
2021-04-02,^TNX,36.233,36.35,36.041,36.287,36.287,1651852
2021-04-05,^TNX,36.455,36.502,36.276,36.434,36.434,3478693
2021-04-06,^TNX,36.364,36.409,35.979,36.116,36.116,3202855
2021-04-07,^TNX,36.172,36.521,35.925,36.427,36.427,9038203
2021-04-08,^TNX,36.535,36.584,36.271,36.353,36.353,4589534
2021-04-09,^TNX,36.368,36.407,36.085,36.181,36.181,3911718
2021-04-12,^TNX,36.223,36.238,36.125,36.22,36.22,5657365
2021-04-13,^TNX,36.192,36.581,36.138,36.489,36.489,2474636
2021-04-14,^TNX,36.455,36.861,36.386,36.748,36.748,5425014
2021-04-15,^TNX,36.764,36.95,36.756,36.805,36.805,7018594
2021-04-16,^TNX,36.783,36.868,36.712,36.719,36.719,6457764
2021-04-19,^TNX,36.712,36.771,36.689,36.761,36.761,3945561
2021-04-20,^TNX,36.783,36.848,36.756,36.83,36.83,7720786
2021-04-21,^TNX,36.878,37.016,36.674,36.793,36.793,7570136
2021-04-22,^TNX,36.805,36.92,36.762,36.809,36.809,2041972
2021-04-23,^TNX,36.726,36.922,36.486,36.741,36.741,5002520
2021-04-26,^TNX,36.732,36.889,36.494,36.527,36.527,4131683
2021-04-27,^TNX,36.476,36.809,36.363,36.69,36.69,3709864
2021-04-28,^TNX,36.712,37.044,36.586,36.959,36.959,4036999
2021-04-29,^TNX,37.01,37.44,36.958,37.321,37.321,3631595
2021-04-30,^TNX,37.358,37.613,37.18,37.593,37.593,6851651
2021-05-03,^TNX,37.605,38.183,37.566,37.993,37.993,5116142
2021-05-04,^TNX,38.026,38.031,37.639,37.723,37.723,5201322
2021-05-05,^TNX,37.675,37.943,37.577,37.803,37.803,7119424
2021-05-06,^TNX,37.924,38.521,37.869,38.391,38.391,4483161
2021-05-07,^TNX,38.48,38.597,37.792,37.825,37.825,5344458
2021-05-10,^TNX,37.77,37.972,37.292,37.338,37.338,3534996
2021-05-11,^TNX,37.327,37.38,37.293,37.355,37.355,5373575
2021-05-12,^TNX,37.389,37.771,37.242,37.66,37.66,8295991
2021-05-13,^TNX,37.693,37.98,37.589,37.827,37.827,5858630
2021-05-14,^TNX,37.828,38.191,37.746,37.977,37.977,4190262
2021-05-17,^TNX,37.892,37.966,37.748,37.847,37.847,4300520
2021-05-18,^TNX,37.926,38.04,37.775,37.851,37.851,4646827
2021-05-19,^TNX,37.888,38.008,37.831,37.964,37.964,6067576
2021-05-20,^TNX,37.942,38.285,37.835,38.245,38.245,3917360
2021-05-21,^TNX,38.216,38.382,38.16,38.333,38.333,5272559
2021-05-24,^TNX,38.256,38.974,38.253,38.812,38.812,5015708
2021-05-25,^TNX,38.687,39.203,38.608,39.041,39.041,6469636
2021-05-26,^TNX,39.047,39.386,38.824,39.19,39.19,4319852
2021-05-27,^TNX,39.313,39.692,39.207,39.514,39.514,7460776
2021-05-28,^TNX,39.59,39.68,39.227,39.418,39.418,5766605
2021-05-31,^TNX,39.436,39.544,38.84,39.022,39.022,3448933
2021-06-01,^TNX,39.098,39.281,38.872,39.246,39.246,3321799
2021-06-02,^TNX,39.247,39.577,39.134,39.404,39.404,3888728
2021-06-03,^TNX,39.289,39.296,38.797,38.938,38.938,4028791
2021-06-04,^TNX,38.782,39.178,38.777,39.073,39.073,3641435
2021-06-07,^TNX,39.157,39.269,39.033,39.2,39.2,6376471
2021-06-08,^TNX,39.116,39.237,39.098,39.184,39.184,6212820
2021-06-09,^TNX,39.246,39.333,39.154,39.179,39.179,4784346
2021-06-10,^TNX,39.171,39.268,39.044,39.193,39.193,5571896
2021-06-11,^TNX,39.228,39.44,38.807,38.863,38.863,4999685
2021-06-14,^TNX,38.858,39.123,38.775,39.036,39.036,6395055
2021-06-15,^TNX,39.161,39.174,38.799,38.837,38.837,4970449
2021-06-16,^TNX,38.85,39.061,38.776,38.996,38.996,3594731
2021-06-17,^TNX,38.974,39.231,38.97,39.075,39.075,6657823
2021-06-18,^TNX,39.145,39.467,38.912,39.028,39.028,5363975
2021-06-21,^TNX,39.117,39.271,39.034,39.083,39.083,6539805
2021-06-22,^TNX,39.108,39.292,38.54,38.776,38.776,2822686
2021-06-23,^TNX,38.733,38.796,38.682,38.732,38.732,5968344
2021-06-24,^TNX,38.579,39.262,38.551,39.141,39.141,7136581
2021-06-25,^TNX,39.175,39.203,38.836,39.019,39.019,3515577
2021-06-28,^TNX,38.978,39.431,38.908,39.253,39.253,5232443
2021-06-29,^TNX,39.222,40.005,39.213,39.954,39.954,4181405
2021-06-30,^TNX,39.99,40.477,39.989,40.322,40.322,7208279
2021-07-01,^TNX,40.357,40.754,40.109,40.666,40.666,3209820
2021-07-02,^TNX,40.821,41.006,40.741,40.963,40.963,3511142
2021-07-05,^TNX,40.959,41.337,40.49,40.667,40.667,5399613
2021-07-06,^TNX,40.573,40.71,40.33,40.482,40.482,3531020
2021-07-07,^TNX,40.554,40.945,40.452,40.624,40.624,3946226
2021-07-08,^TNX,40.755,41.12,40.589,41.026,41.026,6787390
2021-07-09,^TNX,41.043,41.485,40.713,41.305,41.305,2597110
2021-07-12,^TNX,41.158,41.254,40.797,41.185,41.185,4383642
2021-07-13,^TNX,41.103,41.268,40.64,40.907,40.907,7829244
2021-07-14,^TNX,40.937,41.106,40.613,40.674,40.674,6594260
2021-07-15,^TNX,40.842,40.893,40.369,40.604,40.604,2945398
2021-07-16,^TNX,40.676,40.768,40.485,40.58,40.58,5554994
2021-07-19,^TNX,40.66,40.945,40.655,40.93,40.93,5678693
2021-07-20,^TNX,40.955,41.111,40.8,40.933,40.933,6449152
2021-07-21,^TNX,40.762,40.813,40.598,40.684,40.684,5360085
2021-07-22,^TNX,40.702,40.895,40.293,40.347,40.347,4708908
2021-07-23,^TNX,40.321,40.444,40.042,40.121,40.121,4544963
2021-07-26,^TNX,39.973,40.019,39.877,39.947,39.947,6342988
2021-07-27,^TNX,39.984,40.132,39.643,39.678,39.678,3005893
2021-07-28,^TNX,39.706,39.871,39.654,39.726,39.726,5626592
2021-07-29,^TNX,39.706,40.095,39.633,40.073,40.073,1687186
2021-07-30,^TNX,40.078,40.683,40.036,40.616,40.616,3775922
2021-08-02,^TNX,40.694,41.13,40.568,40.945,40.945,5191097
2021-08-03,^TNX,40.807,41.072,40.649,40.969,40.969,7137839
2021-08-04,^TNX,40.959,41.072,40.831,41.009,41.009,2600384
2021-08-05,^TNX,40.907,41.228,40.865,41.188,41.188,5039263
2021-08-06,^TNX,41.235,41.348,40.896,40.918,40.918,5200204
2021-08-09,^TNX,40.761,41.041,40.602,41.009,41.009,5225132
2021-08-10,^TNX,41.042,41.109,40.968,41.108,41.108,4520911
2021-08-11,^TNX,41.082,41.36,40.933,41.331,41.331,6620490
2021-08-12,^TNX,41.28,41.298,40.849,41.003,41.003,4102063
2021-08-13,^TNX,41.071,41.132,40.982,41.105,41.105,6022655
2021-08-16,^TNX,41.205,41.487,41.201,41.214,41.214,4439631
2021-08-17,^TNX,41.296,41.952,41.294,41.877,41.877,4402099
2021-08-18,^TNX,41.876,42.03,41.565,41.667,41.667,6305199
2021-08-19,^TNX,41.833,41.995,41.304,41.378,41.378,5520449
2021-08-20,^TNX,41.354,41.5,41.247,41.274,41.274,4781555
2021-08-23,^TNX,41.344,41.577,40.934,41.564,41.564,6555900
2021-08-24,^TNX,41.549,41.949,41.498,41.778,41.778,5176894
2021-08-25,^TNX,41.664,41.682,41.419,41.555,41.555,3502149
2021-08-26,^TNX,41.586,41.657,41.179,41.225,41.225,3486328
2021-08-27,^TNX,41.186,41.301,41.056,41.086,41.086,4664463
2021-08-30,^TNX,41.125,41.529,40.991,41.226,41.226,5787532
2021-08-31,^TNX,41.338,41.625,41.276,41.46,41.46,2682754
2021-09-01,^TNX,41.55,41.607,41.121,41.278,41.278,4816022
2021-09-02,^TNX,41.367,41.642,41.196,41.31,41.31,5046456
2021-09-03,^TNX,41.457,41.492,41.056,41.186,41.186,4842096
2021-09-06,^TNX,41.137,41.331,40.97,41.038,41.038,6789635
2021-09-07,^TNX,40.996,41.328,40.802,41.203,41.203,3312319
2021-09-08,^TNX,41.296,41.696,41.207,41.69,41.69,7352837
2021-09-09,^TNX,41.76,41.979,41.637,41.685,41.685,5927241
2021-09-10,^TNX,41.626,41.932,41.456,41.758,41.758,5371859
2021-09-13,^TNX,41.69,41.719,41.559,41.692,41.692,6759112
2021-09-14,^TNX,41.702,41.743,41.448,41.615,41.615,3973520
2021-09-15,^TNX,41.745,41.813,41.389,41.77,41.77,4176173
2021-09-16,^TNX,41.691,41.918,41.566,41.75,41.75,4488902
2021-09-17,^TNX,41.693,41.799,41.566,41.732,41.732,2652034
2021-09-20,^TNX,41.677,41.912,41.663,41.879,41.879,4512974
2021-09-21,^TNX,41.718,41.876,41.602,41.853,41.853,4246124
2021-09-22,^TNX,41.972,42.106,41.437,41.488,41.488,3923904
2021-09-23,^TNX,41.557,41.793,41.496,41.749,41.749,2342634
2021-09-24,^TNX,41.676,41.801,41.597,41.759,41.759,4142334
2021-09-27,^TNX,41.789,41.913,41.552,41.556,41.556,4161058
2021-09-28,^TNX,41.604,41.785,41.34,41.507,41.507,4312719
2021-09-29,^TNX,41.508,41.569,41.164,41.266,41.266,4813560
2021-09-30,^TNX,41.159,41.493,41.078,41.284,41.284,3909386
2021-10-01,^TNX,41.406,41.62,41.25,41.452,41.452,4430508
2021-10-04,^TNX,41.444,41.529,41.269,41.473,41.473,4970830
2021-10-05,^TNX,41.563,41.676,41.151,41.309,41.309,5555621
2021-10-06,^TNX,41.205,41.664,41.123,41.542,41.542,7234844
2021-10-07,^TNX,41.378,41.729,41.366,41.568,41.568,6076404
2021-10-08,^TNX,41.649,41.769,41.457,41.673,41.673,6560244
2021-10-11,^TNX,41.54,41.869,41.416,41.845,41.845,7002847
2021-10-12,^TNX,41.859,41.961,41.836,41.955,41.955,4355939
2021-10-13,^TNX,41.878,41.89,41.679,41.719,41.719,3324810
2021-10-14,^TNX,41.755,41.866,41.66,41.822,41.822,3350568
2021-10-15,^TNX,41.713,42.118,41.617,41.92,41.92,5856417
2021-10-18,^TNX,41.966,42.047,41.647,41.991,41.991,5810962
2021-10-19,^TNX,42.186,42.462,42.099,42.387,42.387,7044677
2021-10-20,^TNX,42.387,42.47,42.179,42.295,42.295,5046199
2021-10-21,^TNX,42.414,42.453,42.063,42.171,42.171,2654760
2021-10-22,^TNX,42.3,42.418,41.759,41.898,41.898,5595559
2021-10-25,^TNX,41.862,41.888,41.571,41.655,41.655,5086388
2021-10-26,^TNX,41.716,42.109,41.576,41.959,41.959,5482635
2021-10-27,^TNX,41.941,42.279,41.791,42.243,42.243,5378527
2021-10-28,^TNX,42.208,42.231,42.05,42.098,42.098,4685154
2021-10-29,^TNX,42.157,42.17,41.833,42.094,42.094,6018317
2021-11-01,^TNX,42.116,42.586,42.102,42.451,42.451,4969210
2021-11-02,^TNX,42.503,42.638,42.427,42.505,42.505,5783122
2021-11-03,^TNX,42.475,42.761,42.406,42.655,42.655,3972831
2021-11-04,^TNX,42.698,43.038,42.493,42.921,42.921,2665209
2021-11-05,^TNX,43.005,43.102,42.587,42.848,42.848,6343165
2021-11-08,^TNX,42.861,42.963,42.413,42.713,42.713,2749940
2021-11-09,^TNX,42.769,43.106,42.676,42.946,42.946,6236204
2021-11-10,^TNX,42.775,43.19,42.735,43.14,43.14,3730736
2021-11-11,^TNX,43.176,43.795,43.163,43.691,43.691,4925184
2021-11-12,^TNX,43.477,43.624,43.336,43.589,43.589,2802646
2021-11-15,^TNX,43.53,43.777,43.372,43.538,43.538,2648946
2021-11-16,^TNX,43.555,43.66,43.212,43.363,43.363,4688408
2021-11-17,^TNX,43.331,43.529,43.267,43.352,43.352,5083546
2021-11-18,^TNX,43.235,43.355,43.1,43.181,43.181,2296539
2021-11-19,^TNX,43.219,43.304,42.885,43.075,43.075,4344633
2021-11-22,^TNX,43.164,43.192,43.126,43.135,43.135,3310504
2021-11-23,^TNX,43.094,43.346,43.056,43.341,43.341,854870
2021-11-24,^TNX,43.402,43.498,43.309,43.393,43.393,3703902
2021-11-25,^TNX,43.531,44.017,43.362,43.719,43.719,4533790
2021-11-26,^TNX,43.664,43.832,43.304,43.449,43.449,5404991
2021-11-29,^TNX,43.38,43.412,43.234,43.275,43.275,3499866
2021-11-30,^TNX,43.43,43.547,42.937,43.244,43.244,3750461
2021-12-01,^TNX,43.374,43.45,43.235,43.277,43.277,6335476
2021-12-02,^TNX,43.335,43.445,42.79,43.033,43.033,7665011
2021-12-03,^TNX,42.89,43.073,42.752,43.037,43.037,2309394
2021-12-06,^TNX,43.238,43.462,43.143,43.322,43.322,5918034
2021-12-07,^TNX,43.328,43.686,43.28,43.594,43.594,5238546
2021-12-08,^TNX,43.656,43.795,43.503,43.61,43.61,6363000
2021-12-09,^TNX,43.605,43.765,43.568,43.7,43.7,4122437
2021-12-10,^TNX,43.669,44.162,43.598,43.952,43.952,5703005
2021-12-13,^TNX,43.828,43.995,43.347,43.672,43.672,4300274
2021-12-14,^TNX,43.57,43.855,43.525,43.788,43.788,4829945
2021-12-15,^TNX,43.714,43.753,43.454,43.679,43.679,5000474
2021-12-16,^TNX,43.608,43.734,43.504,43.528,43.528,5005109
2021-12-17,^TNX,43.41,43.476,43.389,43.426,43.426,4291311
2021-12-20,^TNX,43.401,43.493,43.397,43.417,43.417,3050729
