date,ticker,open,high,low,close,adj_close,volume
2023-11-21,SPY,210.266,210.421,209.86,209.892,209.892,9412289
2023-11-22,SPY,210.136,210.171,207.598,208.413,208.413,7075653
2023-11-23,SPY,208.719,213.614,208.716,212.532,212.532,8812395
2023-11-24,SPY,212.25,214.404,211.998,213.489,213.489,8792231
2023-11-27,SPY,213.043,213.129,212.598,212.958,212.958,8238927
2023-11-28,SPY,212.716,216.542,212.363,216.058,216.058,5820152
2023-11-29,SPY,215.79,216.277,209.644,210.53,210.53,14777505
2023-11-30,SPY,210.861,210.965,205.066,205.529,205.529,10896544
2023-12-01,SPY,205.93,208.067,205.004,207.528,207.528,9323584
2023-12-04,SPY,207.463,208.475,207.335,207.705,207.705,12272913
2023-12-05,SPY,208.299,208.551,207.859,208.357,208.357,11413202
2023-12-06,SPY,208.927,209.157,203.568,205.093,205.093,10827072
2023-12-07,SPY,205.193,206.029,204.712,205.062,205.062,12054994
2023-12-08,SPY,204.725,210.807,204.626,210.078,210.078,10401804
2023-12-11,SPY,210.74,212.681,210.436,212.194,212.194,12010664
2023-12-12,SPY,212.168,213.56,212.053,212.653,212.653,12259337
2023-12-13,SPY,212.707,213.151,211.248,211.563,211.563,10488156
2023-12-14,SPY,211.419,212.056,209.249,210.59,210.59,9338817
2023-12-15,SPY,210.216,210.675,204.736,205.304,205.304,14591193
2023-12-18,SPY,204.701,206.072,204.552,205.966,205.966,8566295
2023-12-19,SPY,206.227,208.961,206.033,208.093,208.093,11173941
2023-12-20,SPY,207.767,207.885,203.63,204.222,204.222,11241725
2023-12-21,SPY,205.471,206.392,201.74,202.633,202.633,8171326
2023-12-22,SPY,202.193,202.225,199.729,199.864,199.864,7576533
2023-12-25,SPY,199.361,200.351,196.631,197.587,197.587,8938444
2023-12-26,SPY,197.789,198.102,197.619,197.739,197.739,8523349
2023-12-27,SPY,198.344,198.569,192.079,192.879,192.879,5625608
2023-12-28,SPY,192.904,195.443,192.774,194.331,194.331,8045515
2023-12-29,SPY,194.553,196.621,194.522,196.122,196.122,10798669
2024-01-01,SPY,195.399,195.805,194.892,195.557,195.557,13797831
2024-01-02,SPY,195.292,195.771,189.5,189.845,189.845,11663174
2024-01-03,SPY,189.438,190.232,185.932,187.613,187.613,2201397
2024-01-04,SPY,186.902,190.983,186.596,190.434,190.434,11923911
2024-01-05,SPY,190.478,190.669,183.659,184.214,184.214,8325545
2024-01-08,SPY,183.387,184.658,182.605,183.47,183.47,11359240
2024-01-09,SPY,182.985,183.006,180.812,180.914,180.914,9957594
2024-01-10,SPY,180.719,183.252,180.497,182.692,182.692,9421937
2024-01-11,SPY,182.389,182.444,180.349,181.241,181.241,9693293
2024-01-12,SPY,181.385,182.734,181.002,182.145,182.145,9932727
2024-01-15,SPY,182.257,183.642,181.839,183.409,183.409,14033215
2024-01-16,SPY,183.737,187.53,183.711,187.519,187.519,9941019
2024-01-17,SPY,187.801,188.59,186.6,187.087,187.087,13256608
2024-01-18,SPY,187.514,187.961,186.963,187.957,187.957,12819718
2024-01-19,SPY,187.956,188.39,184.093,184.661,184.661,12001137
2024-01-22,SPY,184.773,187.48,183.935,187.342,187.342,4640144
2024-01-23,SPY,187.533,188.29,185.071,185.663,185.663,13349898
2024-01-24,SPY,185.716,185.942,184.35,184.442,184.442,8626296
2024-01-25,SPY,184.295,184.743,184.242,184.416,184.416,12147182
2024-01-26,SPY,184.294,185.659,180.085,181.013,181.013,7082402
2024-01-29,SPY,180.717,181.872,180.637,181.534,181.534,6444778
2024-01-30,SPY,181.687,183.825,181.352,183.677,183.677,15929166
2024-01-31,SPY,183.642,184.666,182.906,184.347,184.347,7129051
2024-02-01,SPY,184.103,184.22,180.618,180.889,180.889,13438320
2024-02-02,SPY,180.649,180.856,180.595,180.643,180.643,10355261
2024-02-05,SPY,180.206,182.312,179.858,182.282,182.282,8739640
2024-02-06,SPY,182.639,183.234,177.786,178.243,178.243,9865513
2024-02-07,SPY,178.271,178.601,174.819,175.982,175.982,6096717
2024-02-08,SPY,175.678,178.391,175.495,177.865,177.865,9958737
2024-02-09,SPY,178.153,178.754,177.287,178.465,178.465,6751779
2024-02-12,SPY,178.265,179.379,177.495,179.373,179.373,8813669
2024-02-13,SPY,178.868,183.617,178.659,183.444,183.444,12775899
2024-02-14,SPY,183.818,185.845,183.652,184.502,184.502,10762572
2024-02-15,SPY,184.303,186.444,183.952,185.988,185.988,5553489
2024-02-16,SPY,185.836,192.334,185.667,192.162,192.162,12554464
2024-02-19,SPY,192.178,192.61,191.381,191.694,191.694,9978701
2024-02-20,SPY,192.132,193.161,189.432,189.891,189.891,8373444
2024-02-21,SPY,189.899,191.401,189.468,190.893,190.893,12240029
2024-02-22,SPY,190.435,192.317,189.217,191.926,191.926,9498379
2024-02-23,SPY,192.135,192.43,190.706,190.741,190.741,6503016
2024-02-26,SPY,190.556,190.703,187.657,188.417,188.417,15543429
2024-02-27,SPY,189.128,194.037,188.365,193.737,193.737,9948138
2024-02-28,SPY,193.737,194.966,193.285,194.523,194.523,9755844
2024-02-29,SPY,193.654,193.88,192.812,192.846,192.846,8784684
2024-03-01,SPY,192.984,195.128,192.476,195.002,195.002,13539897
2024-03-04,SPY,195.761,195.785,194.46,194.772,194.772,8425364
2024-03-05,SPY,195.386,195.638,193.723,194.207,194.207,5365060
2024-03-06,SPY,194.918,195.681,194.825,195.546,195.546,7963967
2024-03-07,SPY,195.148,195.182,192.14,192.563,192.563,13980324
2024-03-08,SPY,192.914,193.776,192.682,193.404,193.404,12496396
2024-03-11,SPY,193.125,198.926,192.431,197.92,197.92,9234953
2024-03-12,SPY,198.009,199.684,196.828,199.056,199.056,14119765
2024-03-13,SPY,198.549,198.804,198.128,198.185,198.185,12243827
2024-03-14,SPY,197.929,198.12,196.627,197.008,197.008,9200232
2024-03-15,SPY,196.741,197.78,195.749,196.065,196.065,9502270
2024-03-18,SPY,196.417,196.95,194.877,195.493,195.493,10987953
2024-03-19,SPY,195.807,196.238,194.497,194.634,194.634,7504339
2024-03-20,SPY,194.742,197.384,194.098,196.811,196.811,10013515
2024-03-21,SPY,196.28,196.47,192.484,192.785,192.785,10925540
2024-03-22,SPY,192.665,195.617,192.161,194.814,194.814,4939101
2024-03-25,SPY,194.523,194.803,193.863,193.953,193.953,9432039
2024-03-26,SPY,194.291,196.116,194.0,194.858,194.858,9090831
2024-03-27,SPY,195.317,195.458,191.317,192.265,192.265,13084204
2024-03-28,SPY,192.671,195.673,192.466,195.38,195.38,4466509
2024-03-29,SPY,195.084,199.233,194.707,198.347,198.347,8855482
2024-04-01,SPY,197.26,201.324,196.835,200.67,200.67,8554736
2024-04-02,SPY,199.961,200.745,196.399,197.081,197.081,12880213
2024-04-03,SPY,197.641,199.553,197.07,199.077,199.077,9869360
2024-04-04,SPY,198.917,200.493,198.27,200.072,200.072,15388284
2024-04-05,SPY,199.771,200.731,195.495,196.28,196.28,11986640
2024-04-08,SPY,196.925,197.367,195.779,196.248,196.248,8769331
2024-04-09,SPY,196.744,197.729,196.573,197.133,197.133,10718976
2024-04-10,SPY,197.143,199.024,197.096,198.478,198.478,8937794
2024-04-11,SPY,198.362,199.288,196.819,198.926,198.926,12578188
2024-04-12,SPY,198.874,199.805,197.647,199.648,199.648,6003407
2024-04-15,SPY,199.739,203.339,199.203,203.236,203.236,7528912
2024-04-16,SPY,203.887,207.062,202.631,206.275,206.275,11367070
2024-04-17,SPY,206.449,206.913,198.457,199.324,199.324,13677269
2024-04-18,SPY,199.613,199.668,198.108,198.592,198.592,3394094
2024-04-19,SPY,199.056,199.626,196.915,198.225,198.225,14123414
2024-04-22,SPY,197.761,198.241,193.915,194.126,194.126,9579595
2024-04-23,SPY,194.419,194.512,193.728,194.37,194.37,4348375
2024-04-24,SPY,194.255,197.501,193.63,197.33,197.33,994816
2024-04-25,SPY,196.337,197.361,193.996,194.798,194.798,5411842
2024-04-26,SPY,193.969,196.231,193.517,195.611,195.611,9940885
2024-04-29,SPY,195.213,195.399,193.085,193.498,193.498,9802306
2024-04-30,SPY,193.704,193.784,190.925,191.969,191.969,11899601
2024-05-01,SPY,192.012,195.471,191.617,195.427,195.427,8351538
2024-05-02,SPY,195.499,196.109,194.056,194.184,194.184,6675878
2024-05-03,SPY,194.942,195.985,194.188,195.289,195.289,8760741
2024-05-06,SPY,194.793,194.931,190.785,190.977,190.977,10100831
2024-05-07,SPY,190.967,195.429,190.669,195.318,195.318,10692318
2024-05-08,SPY,195.437,197.176,195.165,196.761,196.761,7632506
2024-05-09,SPY,196.471,197.315,195.756,196.355,196.355,12704340
2024-05-10,SPY,196.367,198.281,195.783,197.742,197.742,8135810
2024-05-13,SPY,197.109,197.28,193.957,194.449,194.449,7390848
2024-05-14,SPY,194.997,198.315,194.413,197.253,197.253,8372825
2024-05-15,SPY,196.984,197.87,196.487,196.513,196.513,13224521
2024-05-16,SPY,197.311,197.316,195.867,196.057,196.057,9601611
2024-05-17,SPY,196.045,196.26,194.515,194.929,194.929,7916459
2024-05-20,SPY,195.33,195.866,193.275,193.6,193.6,12778323
2024-05-21,SPY,193.58,195.422,192.568,195.246,195.246,16428246
2024-05-22,SPY,195.234,196.522,195.054,195.871,195.871,10629048
2024-05-23,SPY,195.643,197.844,195.54,197.435,197.435,13701527
2024-05-24,SPY,197.482,198.108,197.284,197.439,197.439,13108234
2024-05-27,SPY,197.564,198.846,196.115,198.684,198.684,8183081
2024-05-28,SPY,198.372,199.475,196.939,197.713,197.713,10079903
2024-05-29,SPY,197.664,203.69,197.236,203.101,203.101,6152366
2024-05-30,SPY,202.853,203.196,199.177,199.34,199.34,9385173
2024-05-31,SPY,200.257,202.418,200.129,202.406,202.406,8121429
2024-06-03,SPY,202.369,207.445,202.281,205.782,205.782,8791342
2024-06-04,SPY,206.418,207.187,203.286,203.714,203.714,7750315
2024-06-05,SPY,203.634,209.35,203.366,209.264,209.264,9138710
2024-06-06,SPY,209.373,212.326,208.461,211.806,211.806,11596698
2024-06-07,SPY,211.246,214.956,210.414,214.316,214.316,9641524
2024-06-10,SPY,214.124,214.851,213.4,214.416,214.416,4406880
2024-06-11,SPY,214.506,214.949,213.575,213.885,213.885,7761638
2024-06-12,SPY,214.563,214.794,213.096,213.375,213.375,5441802
2024-06-13,SPY,213.47,215.55,212.19,214.405,214.405,10732181
2024-06-14,SPY,214.998,219.13,214.352,218.068,218.068,11509952
2024-06-17,SPY,218.348,218.807,217.729,218.571,218.571,10769645
2024-06-18,SPY,219.283,219.587,216.05,216.221,216.221,7637787
2024-06-19,SPY,216.196,218.918,216.01,218.399,218.399,10740562
2024-06-20,SPY,219.443,221.688,218.487,220.855,220.855,8589657
2024-06-21,SPY,220.64,223.055,220.123,222.625,222.625,6585324
2024-06-24,SPY,222.284,225.149,221.956,224.654,224.654,12225790
2024-06-25,SPY,224.111,224.325,223.09,223.954,223.954,12454083
2024-06-26,SPY,224.998,225.151,221.359,221.499,221.499,12846686
2024-06-27,SPY,221.862,222.196,219.138,219.232,219.232,8174954
2024-06-28,SPY,219.085,219.163,214.889,214.998,214.998,13538087
2024-07-01,SPY,215.535,217.626,214.959,215.638,215.638,8519253
2024-07-02,SPY,215.935,216.051,214.5,215.45,215.45,11960504
2024-07-03,SPY,216.297,216.714,213.869,214.343,214.343,8467262
2024-07-04,SPY,213.679,213.965,206.887,206.9,206.9,9328054
2024-07-05,SPY,206.79,206.854,203.205,203.852,203.852,2736466
2024-07-08,SPY,203.664,207.657,202.39,206.639,206.639,9094260
2024-07-09,SPY,205.824,206.016,204.94,205.024,205.024,10273270
2024-07-10,SPY,205.459,206.21,204.566,205.939,205.939,8769851
2024-07-11,SPY,205.828,206.473,201.539,202.557,202.557,15268564
2024-07-12,SPY,202.857,206.335,202.64,206.111,206.111,6512602
2024-07-15,SPY,207.083,207.641,204.57,205.781,205.781,8309256
2024-07-16,SPY,205.636,208.036,205.609,206.525,206.525,7285382
2024-07-17,SPY,206.351,212.701,205.761,212.397,212.397,8308669
2024-07-18,SPY,212.448,216.819,212.16,216.325,216.325,13094239
2024-07-19,SPY,216.752,216.982,215.226,215.559,215.559,14434095
2024-07-22,SPY,215.314,215.832,213.622,214.057,214.057,7897622
2024-07-23,SPY,213.787,213.882,211.931,213.249,213.249,7830977
2024-07-24,SPY,213.7,215.415,212.875,214.586,214.586,6528614
2024-07-25,SPY,214.748,214.938,213.93,214.342,214.342,13918856
2024-07-26,SPY,213.466,213.765,212.842,213.355,213.355,13363013
2024-07-29,SPY,212.833,217.502,212.079,217.173,217.173,9682055
2024-07-30,SPY,217.825,218.806,216.77,216.903,216.903,5811702
2024-07-31,SPY,217.077,224.142,215.929,223.0,223.0,6080012
2024-08-01,SPY,222.66,223.579,221.262,223.272,223.272,10511888
2024-08-02,SPY,223.196,228.717,222.084,228.136,228.136,11648014
2024-08-05,SPY,228.142,230.208,227.899,229.146,229.146,3801566
2024-08-06,SPY,229.483,232.005,228.771,231.838,231.838,9036070
2024-08-07,SPY,231.209,231.412,229.179,229.861,229.861,14854888
2024-08-08,SPY,229.474,229.995,227.351,227.547,227.547,9347472
2024-08-09,SPY,227.671,229.431,227.236,228.835,228.835,14468914
2024-08-12,SPY,228.789,231.845,228.739,231.595,231.595,11947138
2024-08-13,SPY,231.86,232.09,231.405,231.737,231.737,6747161
2024-08-14,SPY,231.167,231.985,227.111,228.216,228.216,9121986
2024-08-15,SPY,228.379,229.674,224.181,224.55,224.55,9613917
2024-08-16,SPY,225.04,225.541,220.322,220.765,220.765,7142465
2024-08-19,SPY,220.98,221.009,214.43,216.159,216.159,7090396
2024-08-20,SPY,216.219,216.506,216.176,216.471,216.471,14520306
2024-08-21,SPY,216.43,219.808,215.077,219.442,219.442,7067918
2024-08-22,SPY,219.075,219.51,218.204,219.434,219.434,13235308
2024-08-23,SPY,219.403,219.527,212.406,213.589,213.589,8690547
2024-08-26,SPY,214.127,214.807,212.928,213.128,213.128,9923082
2024-08-27,SPY,213.077,213.907,211.973,212.739,212.739,11685533
2024-08-28,SPY,212.361,218.932,211.271,218.186,218.186,8204324
2024-08-29,SPY,217.971,218.254,214.274,214.431,214.431,11703713
2024-08-30,SPY,214.518,214.58,212.964,213.456,213.456,3860711
2024-09-02,SPY,213.296,219.2,213.274,217.898,217.898,11319122
2024-09-03,SPY,218.11,219.384,216.404,219.106,219.106,2594410
2024-09-04,SPY,219.335,221.061,218.621,220.62,220.62,9319460
2024-09-05,SPY,221.013,221.378,220.928,220.952,220.952,12562729
2024-09-06,SPY,221.581,222.961,221.019,221.857,221.857,11866886
2024-09-09,SPY,222.299,225.855,221.004,223.965,223.965,6104769
2024-09-10,SPY,223.547,224.219,221.575,221.829,221.829,6491007
2024-09-11,SPY,221.428,226.044,220.757,224.207,224.207,7933984
2024-09-12,SPY,224.173,224.571,219.611,220.572,220.572,10558648
2024-09-13,SPY,220.373,222.206,220.221,221.471,221.471,3904200
2024-09-16,SPY,220.967,222.003,220.923,221.975,221.975,9960329
2024-09-17,SPY,221.779,221.823,219.234,220.367,220.367,10934288
2024-09-18,SPY,220.158,220.895,220.006,220.335,220.335,9150888
2024-09-19,SPY,220.039,221.254,218.611,218.723,218.723,11575963
2024-09-20,SPY,218.585,218.84,215.402,215.956,215.956,10671172
2024-09-23,SPY,216.465,216.816,214.213,215.069,215.069,8375037
2024-09-24,SPY,215.155,215.663,212.125,212.266,212.266,4191432
2024-09-25,SPY,213.315,213.762,212.826,213.117,213.117,10400239
2024-09-26,SPY,213.19,213.851,210.135,210.223,210.223,7140774
2024-09-27,SPY,210.101,213.173,209.566,212.054,212.054,8264972
2024-09-30,SPY,212.055,213.051,208.748,209.095,209.095,11437373
2024-10-01,SPY,209.202,209.765,207.239,207.706,207.706,14252000
2024-10-02,SPY,207.886,208.621,206.096,206.181,206.181,9885820
2024-10-03,SPY,207.037,209.71,206.112,209.513,209.513,11662195
2024-10-04,SPY,209.158,211.129,208.637,210.372,210.372,5666562
2024-10-07,SPY,210.733,212.72,209.773,209.865,209.865,10736571
2024-10-08,SPY,209.952,211.813,209.83,211.151,211.151,9820282
2024-10-09,SPY,210.488,210.786,205.866,205.905,205.905,13687683
2024-10-10,SPY,206.223,206.597,204.818,205.825,205.825,8378625
2024-10-11,SPY,206.347,211.806,205.474,210.845,210.845,9275087
2024-10-14,SPY,210.484,211.596,209.995,211.207,211.207,13176443
2024-10-15,SPY,211.204,211.965,210.553,211.407,211.407,9723899
2024-10-16,SPY,210.677,212.841,210.284,212.829,212.829,6673476
2024-10-17,SPY,212.293,215.183,211.895,215.156,215.156,17654900
2024-10-18,SPY,215.607,216.147,209.322,210.087,210.087,6764222
2024-10-21,SPY,209.891,209.928,205.301,205.915,205.915,9805900
2024-10-22,SPY,205.458,206.935,205.329,206.461,206.461,11040064
2024-10-23,SPY,206.556,206.661,204.256,204.724,204.724,10802853
2024-10-24,SPY,204.51,208.147,204.333,207.999,207.999,9430769
2024-10-25,SPY,207.803,208.392,207.235,207.24,207.24,9445719
2024-10-28,SPY,207.547,208.165,202.109,202.511,202.511,9295204
2024-10-29,SPY,202.04,202.299,198.937,199.478,199.478,6652198
2024-10-30,SPY,199.117,199.385,192.627,193.028,193.028,16450658
2024-10-31,SPY,193.088,193.172,191.654,192.511,192.511,9340027
2024-11-01,SPY,192.885,192.933,191.919,192.101,192.101,11790793
2024-11-04,SPY,192.577,193.078,191.138,191.15,191.15,8996041
2024-11-05,SPY,190.895,193.706,190.461,193.665,193.665,8935709
2024-11-06,SPY,194.028,196.862,194.014,196.496,196.496,8633669
2024-11-07,SPY,196.188,196.744,195.944,196.119,196.119,5350463
2024-11-08,SPY,196.836,197.794,191.167,191.184,191.184,9518137
2024-11-11,SPY,190.75,192.837,190.239,192.63,192.63,8778977
2024-11-12,SPY,193.142,194.273,192.758,193.943,193.943,13514574
2024-11-13,SPY,193.688,195.095,193.615,194.689,194.689,6409900
2024-11-14,SPY,195.473,198.511,195.467,197.021,197.021,8268558
2024-11-15,SPY,197.254,197.778,193.807,194.311,194.311,7304679
2024-11-18,SPY,193.916,199.856,193.858,199.077,199.077,14327591
2024-11-19,SPY,198.869,199.343,195.755,196.823,196.823,7391775
2024-11-20,SPY,197.131,199.73,197.038,198.626,198.626,11686900
2024-11-21,SPY,199.044,199.514,194.531,194.67,194.67,12910484
2024-11-22,SPY,194.642,196.137,192.434,192.533,192.533,9561631
2024-11-25,SPY,192.55,196.356,191.79,196.094,196.094,5869567
2024-11-26,SPY,196.391,196.72,194.898,195.506,195.506,5907538
2024-11-27,SPY,195.557,197.601,195.246,197.512,197.512,12579292
2024-11-28,SPY,197.001,198.263,196.329,198.099,198.099,6218218
2024-11-29,SPY,197.777,198.659,197.757,197.875,197.875,11176080
2024-12-02,SPY,197.968,201.397,197.68,201.166,201.166,10343047
2024-12-03,SPY,201.655,202.138,199.883,200.621,200.621,11131397
2024-12-04,SPY,201.27,201.837,195.491,196.405,196.405,11414754
2024-12-05,SPY,196.711,197.357,193.813,194.546,194.546,7198988
2024-12-06,SPY,194.657,196.81,194.159,195.862,195.862,7073415
2024-12-09,SPY,196.155,196.878,195.863,196.819,196.819,12144781
2024-12-10,SPY,196.556,196.924,192.126,193.177,193.177,8111966
2024-12-11,SPY,193.117,193.477,191.391,191.529,191.529,1749555
2024-12-12,SPY,191.214,191.586,190.069,190.221,190.221,11946266
2024-12-13,SPY,189.746,190.15,189.005,189.413,189.413,6891216
2024-12-16,SPY,189.539,190.269,185.772,186.335,186.335,11401408
2024-12-17,SPY,186.404,187.243,184.642,184.959,184.959,14178466
2024-12-18,SPY,185.213,185.322,183.252,183.372,183.372,10050287
2024-12-19,SPY,183.573,185.431,183.062,185.102,185.102,12987297
2024-12-20,SPY,185.191,187.552,184.547,186.932,186.932,10461393
2024-12-23,SPY,187.14,187.304,186.622,186.629,186.629,14762288
2024-12-24,SPY,186.613,186.761,185.155,185.776,185.776,6813679
2024-12-25,SPY,185.93,186.527,185.381,186.112,186.112,9975355
2024-12-26,SPY,185.842,185.91,184.01,184.321,184.321,12019485
2024-12-27,SPY,184.457,184.657,181.565,181.825,181.825,9428765
2024-12-30,SPY,182.068,182.459,179.634,179.808,179.808,13456657
2024-12-31,SPY,179.567,179.618,178.119,178.466,178.466,8703881
2019-01-01,TLT,108.193,108.636,107.492,107.64,107.64,11389174
2019-01-02,TLT,107.433,110.969,107.092,110.431,110.431,4818056
2019-01-03,TLT,110.271,111.346,109.805,110.819,110.819,4769669
2019-01-04,TLT,110.815,111.856,110.705,111.571,111.571,13920369
2019-01-07,TLT,111.382,113.273,110.809,113.192,113.192,8322642
2019-01-08,TLT,113.392,113.735,111.574,111.605,111.605,5537781
2019-01-09,TLT,111.486,111.706,109.521,109.876,109.876,6689078
2019-01-10,TLT,110.02,112.209,109.878,111.559,111.559,11171424
2019-01-11,TLT,111.263,112.173,111.079,111.941,111.941,7532357
2019-01-14,TLT,111.537,112.44,111.476,111.651,111.651,10724877
2019-01-15,TLT,111.6,112.026,111.432,111.681,111.681,7063818
2019-01-16,TLT,111.33,111.831,108.532,108.542,108.542,4767400
2019-01-17,TLT,108.872,109.414,108.174,108.308,108.308,14273140
2019-01-18,TLT,107.977,108.313,107.069,107.347,107.347,11194570
2019-01-21,TLT,107.125,108.942,107.117,108.55,108.55,8998747
2019-01-22,TLT,108.64,109.886,107.681,109.868,109.868,8435915
2019-01-23,TLT,109.74,111.335,109.187,110.646,110.646,14394701
2019-01-24,TLT,110.31,111.195,110.211,111.186,111.186,11774590
2019-01-25,TLT,111.64,111.848,108.95,109.22,109.22,13440439
2019-01-28,TLT,109.001,110.056,108.634,110.011,110.011,8248922
2019-01-29,TLT,109.968,110.919,109.857,110.859,110.859,10152000
2019-01-30,TLT,110.813,112.868,110.626,112.542,112.542,11206597
2019-01-31,TLT,112.702,115.802,112.453,115.455,115.455,8349793
2019-02-01,TLT,115.561,116.199,112.916,113.148,113.148,9713404
2019-02-04,TLT,112.961,113.596,112.457,112.636,112.636,8249169
2019-02-05,TLT,112.562,112.563,110.971,111.651,111.651,11197178
2019-02-06,TLT,111.601,111.991,111.326,111.897,111.897,6035818
2019-02-07,TLT,112.065,112.394,111.552,111.929,111.929,11715910
2019-02-08,TLT,111.668,111.883,111.503,111.63,111.63,10932140
2019-02-11,TLT,112.08,113.626,112.045,113.029,113.029,9390074
2019-02-12,TLT,112.857,113.375,111.417,111.559,111.559,11348551
2019-02-13,TLT,111.557,111.713,109.97,110.188,110.188,8905179
2019-02-14,TLT,109.933,110.11,108.717,108.856,108.856,7989608
2019-02-15,TLT,108.574,108.745,108.122,108.4,108.4,11631178
2019-02-18,TLT,108.211,108.744,106.478,106.828,106.828,11761042
2019-02-19,TLT,106.62,107.431,106.599,106.779,106.779,8478189
2019-02-20,TLT,106.69,106.765,106.199,106.581,106.581,8220843
2019-02-21,TLT,106.372,106.587,105.499,105.593,105.593,9451080
2019-02-22,TLT,105.74,106.747,105.283,106.72,106.72,8343983
2019-02-25,TLT,106.553,106.859,106.528,106.657,106.657,14575357
2019-02-26,TLT,106.466,108.127,106.385,108.04,108.04,10949427
2019-02-27,TLT,107.955,108.172,107.713,107.801,107.801,10043801
2019-02-28,TLT,108.015,108.085,107.705,107.783,107.783,7201825
2019-03-01,TLT,107.83,108.115,106.938,107.072,107.072,12216968
2019-03-04,TLT,107.05,107.225,106.968,107.076,107.076,8165185
2019-03-05,TLT,106.769,108.157,106.384,108.009,108.009,8041758
2019-03-06,TLT,107.762,108.035,107.409,107.491,107.491,12317844
2019-03-07,TLT,107.216,108.277,107.084,108.176,108.176,11161968
2019-03-08,TLT,108.458,108.594,106.632,107.139,107.139,2489657
2019-03-11,TLT,107.253,108.451,107.166,108.134,108.134,9526688
2019-03-12,TLT,107.947,108.225,107.22,107.397,107.397,10376559
2019-03-13,TLT,107.276,108.703,106.994,108.515,108.515,8981212
2019-03-14,TLT,108.335,109.114,108.272,108.608,108.608,10481091
2019-03-15,TLT,108.415,110.677,108.042,110.622,110.622,4570936
2019-03-18,TLT,110.724,110.734,108.721,109.115,109.115,1506938
2019-03-19,TLT,109.052,109.109,106.769,107.213,107.213,7073595
2019-03-20,TLT,107.659,108.025,106.29,106.437,106.437,10846741
2019-03-21,TLT,106.703,107.078,103.955,104.696,104.696,325131
2019-03-22,TLT,104.97,105.321,102.796,102.986,102.986,7469362
2019-03-25,TLT,103.125,103.779,102.467,103.771,103.771,4231717
2019-03-26,TLT,103.683,104.05,103.444,103.779,103.779,9272127
2019-03-27,TLT,103.903,104.503,102.781,103.196,103.196,15873698
2019-03-28,TLT,103.124,103.389,102.633,102.731,102.731,9348472
2019-03-29,TLT,103.066,103.207,101.752,102.011,102.011,9677491
2019-04-01,TLT,102.093,104.509,101.656,104.064,104.064,12517693
2019-04-02,TLT,104.119,104.286,102.827,103.163,103.163,10063920
2019-04-03,TLT,103.189,103.626,101.502,101.552,101.552,9355025
2019-04-04,TLT,101.906,102.995,101.251,102.54,102.54,12779938
2019-04-05,TLT,102.246,102.571,102.191,102.288,102.288,11415661
2019-04-08,TLT,102.664,105.018,102.413,104.835,104.835,10865877
2019-04-09,TLT,104.796,105.042,104.12,104.188,104.188,9583660
2019-04-10,TLT,103.895,106.091,102.984,105.265,105.265,8961806
2019-04-11,TLT,105.106,106.892,104.565,106.654,106.654,12751513
2019-04-12,TLT,106.302,106.759,105.545,106.003,106.003,8990612
2019-04-15,TLT,106.141,106.147,104.9,105.075,105.075,13693759
2019-04-16,TLT,104.857,106.423,104.606,106.028,106.028,6858561
2019-04-17,TLT,106.064,106.814,105.956,106.775,106.775,14301352
2019-04-18,TLT,107.018,107.018,104.94,104.997,104.997,11416120
2019-04-19,TLT,104.856,105.189,103.512,103.598,103.598,7094395
2019-04-22,TLT,103.542,103.639,100.099,100.505,100.505,11526936
2019-04-23,TLT,100.243,101.529,99.933,101.238,101.238,8049091
2019-04-24,TLT,101.16,101.232,100.882,100.934,100.934,10100284
2019-04-25,TLT,101.453,101.618,100.72,100.75,100.75,8540119
2019-04-26,TLT,100.907,100.952,98.529,98.739,98.739,9601264
2019-04-29,TLT,98.686,98.688,97.226,97.459,97.459,12824292
2019-04-30,TLT,97.339,97.403,96.887,96.914,96.914,11555535
2019-05-01,TLT,96.905,97.228,95.891,96.147,96.147,6623904
2019-05-02,TLT,96.172,96.374,96.15,96.295,96.295,6795711
2019-05-03,TLT,96.215,97.393,95.746,96.984,96.984,10812327
2019-05-06,TLT,97.087,99.843,96.885,99.675,99.675,11029561
2019-05-07,TLT,99.485,99.713,99.427,99.664,99.664,7976665
2019-05-08,TLT,99.473,101.36,99.367,101.02,101.02,14773946
2019-05-09,TLT,101.094,101.488,99.855,100.031,100.031,12440485
2019-05-10,TLT,99.797,100.329,97.823,98.053,98.053,8123271
2019-05-13,TLT,98.196,98.235,97.087,97.652,97.652,7833234
2019-05-14,TLT,97.649,97.873,95.324,95.81,95.81,9316560
2019-05-15,TLT,95.46,96.257,94.968,95.839,95.839,9004437
2019-05-16,TLT,95.86,95.984,94.932,94.958,94.958,13768472
2019-05-17,TLT,94.638,94.943,92.615,92.769,92.769,12953569
2019-05-20,TLT,92.897,94.751,92.525,94.734,94.734,10105209
2019-05-21,TLT,94.686,95.547,93.894,94.136,94.136,12033717
2019-05-22,TLT,94.485,94.571,92.114,92.316,92.316,12468926
2019-05-23,TLT,92.514,93.571,92.348,93.329,93.329,10174782
2019-05-24,TLT,93.131,93.245,92.01,92.528,92.528,11207856
2019-05-27,TLT,92.154,93.904,91.909,93.758,93.758,11782563
2019-05-28,TLT,93.617,93.887,92.358,92.949,92.949,11462817
2019-05-29,TLT,92.722,93.307,92.252,92.359,92.359,7663589
2019-05-30,TLT,92.697,93.051,92.576,92.754,92.754,7966871
